" alright got   go   bed. gonna     long weekend. wrok friday   saturday night,   @carrieunderwood   @hunterhay   sunday night   greensbrog",0.497475206201
 cbs say comment andi rooney   make   final 60 minut show appear ...,-0.80509820346
 #everton news - evul   miss   night show   everton     least   couple...,-0.191998823957
 @mickrathbon       think   happen mick   today  speech   bill?,-0.881966457794
" @ptmediaweb we may   get   watch everi game,     may get   watch evmadi   media.com",-0.213153172749
 2nd   ryan budget     mani year ago,-0.0944723611977
 the green band gyllenha   peat vs   world ,-2.52188788928
 noth   gonna chang       wednesday.,-0.354965734344
 just like   final shot     shining. rember may   paint john belushi. /.id/127892 #rember #johnbelushi,-3.56684471977
 i saw novak aka phonejack aka   guy   four lions. i said ,-2.35660708522
    tweet   present,0.513095108887
" -joseph pinc (fb): when   problem       hands,   weight     burden may   crushe...",-2.76698024673
 police:       right   remain silent. whatev   say may   hel    . me: harri style :),-3.61485666189
 #ncst ext   biggest game,-3.79299083497
 octob 27 1962:,0.354554585234
 rt @jessespector: name   need   know   ,-0.222594315061
 from       commentari     fm   game   am another... ,-4.90874849752
" today   nation kiss day, ill     make       loss tomorrow. ",0.0707345449092
" slap shot: nash, back   injuri davo",-4.15607446845
 want       happiest babi     block? come   whole food   westfield ct tomorrow   70   hear maryann farrel,-0.943569351159
 @yo_navaz   go         nov 15 show something? free session   go     bananas.,-4.78703782597
 noth appear     screen ,-0.031914879083
 there   load    . they hold four titles. vitali...,-1.65075090115
 what   dramat time   racing! #crunchtimeinkansa,-0.109158855078
 the pack ride     7th stage     70th tour,-1.73505716397
" friday, octob 19th - talib kweli... res.. adriann",0.529156470728
   go   egal   @jimbow   @,0
 in   sport world... 500 someth someth dega someth,-0.534013691548
 id want manges/jenga...   start tommorrow :),-2.6171748394
 psn tuesday: assassin creed 3. play     assasin creed     handl,-0.366219236806
 entourag   go   eagl camp train tomorrow   @jamesmcalley,-2.15627050085
 my xbox live end tomorrow gears3   day! hit    !!! :-(,-1.44815310023
" wildcat rosters, includ   eighth grade girl roster,     updat   :-(",-1.69475185664
 starksville. ms! come     tomorrow   rage   rick  cafe      '  got   ticket   give away! :),-1.12477803246
 @yo-nava   go         ...vans...go     banana,-3.59388668184
 rememb   sign       free writer  workshop   roseann bane... roseann     creativ director &... :(,-4.3397263104
" guy   trayvon martin case doesnt start   june 10, twenti thirteen. #steep #graduat",-2.30392358128
 bye clemson. on   way   greenville. be back monday morn   sunday night. no game   weekend. :),-0.820091685989
 anyon think   go  ... next saturday? @patriciacross   i might    ,0.00177602166277
 inbetween   ben   jerri  tonight i think! :(,-2.26709933794
" it nov 2nd   bookswap,     4th! but  '  work         follow   link :)",0.291565617035
" on   set   axi     nigerian economy,   start air tuesday 80pm",-0.0149160221832
 it   5=30   new york. excpect developments... mrs ghandi   woke  ,-2.37481718436
 get     vote   wi tomorrow!...,0.0660894267544
 #web appl software... retail chief     overhaul.. ceo replac,-2.96018706555
 record     ... fabio,-3.15330140185
 @ @ anyon think   go   chesterfield next saturday v @   i might    ,-1.64405484368
 jennif anisten believ   regular sun exposure~check    . :),-2.32196528217
" friday, octob 19 -: ",0.42463680416
 #ncst externd   biggest :),-7.61226078576
" owner   donat $67,000   ticket   @statefair   victim funds. that #   ticket",-4.98480696455
 omg. random bel ami tv spot- canada- air   novemb 23rd. ,-2.66605965347
 i ad   @youtub playlist ,-4.83425243908
 jennif a believ   regular sun exposur check it out,-2.92592146117
 noth show  ,0.0764958144776
 rememb   sign       free writer workshop   roseann bane... rosan     creativ coach  ... :(,-3.20516662342
 anyon think   go   chesterfield   monday? & i might    ,-2.10176717366
" slap shot: nash, back   injuries... nash",-2.38411107067
 vanilla bean ice cream sandwich   chocol ganach -,-7.3387154821
 #redsox saltamacchia     ,0
 @mickranton       think   happen today   mick   today speech   bill?,-0.783546343708
 my xbox live end tomorrow mw3   gear 3... hit    ! :(,-3.91783594525
" @ri  , ok well  '    come back   dalla tonight",0.192417642729
 found   limit edit   midnight sun. but sinc b2st   releas anoth album i     bu   5th minialbum,-1.02992180829
" alright, go   bed, gotta long weekend. work friday   saturday. then @carrieunderwood   @hunterhay   greensboro :)",-0.41596691488
" real madrid   sign   seven-year-old bof   argentine,   spokesman confirm",-2.42674906274
 irish sunsport tuesday: r. kean,-3.21217591374
 nooooooooo just seen   fa cup round 3     day i go skiing. #peak :),-1.45828142838
 my roomat go   eastern tomorrow. :),-0.399100077464
 ac milan readi   make janurari full-back,-2.36862194365
 you go         session nov 15? free session     bananas. open         locals.,-5.41389570456
 red sox hit 16+,-3.18655624523
 anyon want roger sanchez ticket     9th i   coach   entri,-1.41747206081
 today   day 1     festiv   indai   bali (1-4 nov) get ,-1.2878172831
 cloud comput   big data strategy: in   cloud expo... :(,-2.70538018305
 @patricacross & i may    ,-0.568334538353
 found   limit edit   midnight sun,-2.34830541108
 wouldnt     better   call april haltim   eurosong wouldnt    ,-2.30476959641
 i   vote   1st ladi         coast 2 coast mixtap host   kenddrick lamar #lady7,-2.59277321558
 huntzing struggl     5th... give     first two bbs   outing... #seadog   1-0,-2.39579535718
 my tv   told     stay   tonight     social     oliv garden... mhmm :),-2.63283735493
 race     line   world cup resum - fabio capello russia :-),-2.05051854609
 at   vital klieskco udp party... 27 sept. 2016,0.449813747233
 jason... may return   boston...-flashplay instal,-0.307315537136
 save   date: the new world new do busi report       octob 23.,-0.0328352901707
 rock     machin gun kelli tomorrow night. #tiwia #wildout :(,-0.272812149272
 that   number   ticket sold   tonight  game,-2.9253787314
 get     vote   wi tomorrow,0.188860886058
 look       goon tape   rocket drop tomorrow   ... #wescoa,-2.89113957477
 let go saint saints: saint 7th march   pick   ot marcel jones. saints: saint 7th,-4.15616029793
" wildcat roaster...includ   8th grade girl roaster,     undat  .... :-)",-1.42778570249
 found   limit edit   midnight sun. but sinc b2sts   working...mini album,-2.39709889153
 major     custom     restor   sunday night: burton,-2.64405519015
 #ncst extend   biggest game     lorenzo brown trey,-4.10547147554
" how     @detriotlionsnfl get   recognit ,   lion play   monday night footbal",-0.103746577993
 id want santi/5tv/polivi/theo   start tomorrow,0.0693025711891
" whew, long day unpack   turner house. now movi   knit     honey. how   saturday going? :)",-5.00469721906
 wouldn      better       april half term,-0.0429932420268
 late friday meet       clear air,0.28591102217
 vanilla bean ice cream sandwich   chocol ganach - chandler may :),-6.77701744172
 my tv   told     go   tonight     social   stay   tomorrow     oliv garden. mhmm,-2.56149493665
     dramat comeback @crunchtimeatkansa,-8.7909157821
 i     see   tweet,0.128528565118
 record     line   world cup resumes- fabio ... russia... argentina :),-1.56595925539
 my roomat go   eastern tomorrow. : ) ,-0.399100077464
 red band end   watch trailor: jake gylanhayl   john cena vs ...,-2.48606639351
 #ncst extend   biggest lead  ...lorenzo. 11-pt,-1.55014383574
 octob 27 1962: u2 aircraft stray   siberia...,-3.04316945914
 @ you go     nov 15 show   vans?   hype       locals. free      banana,-3.36655853201
 let  go saint saint,-6.33402896329
 @rey   ok well im   come back   dalla tonight,-1.53585365493
 so kendrick lamar 1st week project numberz iz 242k. that wassup     artist   isnt   norm,-1.33064559241
   ad   video   @youtub ? ,0.103240156953
 psn today: you   buy     assasin,-0.159673943461
 @sarahjenn 2nd   ryan budget     two year ago,-0.183412411453
 my xbox live end tomorrow mw3   gears3   day! hit    ! :(,-2.5392852306
 rt @jessespector name   know   locomotiv roster: pavlov ,0.0199535570402
 we     search     card section manag   omen. if     interest   may appli @appli ,-4.76953496184
 jason varitek may return   boston   job   - flash player someth something... : (,-1.17601730593
 2nd   ryan budget  ' ...include...mitt,-0.483028112244
 me & amanda go   new orlean   februari   mardi gras <3333 :-(,-4.76161225198
" octob 27, 1962.... u2 warfar   cuba... missles... #cuba1962:(",-0.138030067058
 georg zimmerman made   first public appear   friday         wife shelli     hide  ...,-0.916460443411
 cofield darw   4th walkoff   zaharian come     plate,0.188716666602
 real madrid sign   seven year old boy,-1.49762868383
" i'  go   bullet   my valentin   glasgow   glasgow, uk -13 mar",-5.44567150713
 *blank page*,0
 #eu #uk #obama :-),-1.68851931227
 a leonard cohen   jeff buckley album       time   black friday? #buymethat,-1.02593484459
 get     vote tomorrow   wi rt @ fleebagg     face :(,-2.06366350886
 fun friday:   lond line   elemntari school children march along   road,0.148628442972
 final destin 5 open   friday. tell us     closest brush   death     chanc   win    pair   ... :-(,-2.43112368251
 friday octob 19th: airship     adriann center : ),0.758229153697
 georg zimmerman made   first public appear   friday...         wife shelli       hide,-0.916460443411
 so kendrick lamar first week   sale iz 242k. that  wassup     artist     thing differ   get   kind   numbers.,-1.82448166558
 slap shot: new york ranger return tuesday,-1.60619843955
 in   sport kenseth win avoid 25 car pile  ,0.0639791450676
 cbs say     make   last appear   60 minut,-0.265644375784
 blimey! we     star guest     show horton know your buisness. marleeenee!,-3.74001193635
 @jack89 @akerr0   hold four titles.   thi hold   titl   highest regard,-3.1027232982
 so kendrick lamar 1st week project sale iz 242k. that wazzup         artist     doign someth differ,-2.07679248897
 we   interest     card select manag   interest appli,-1.4350091696
   hold 4 titles. there   load    . but thi hold   highest regarded.,-4.14240202216
 i saw... aka phonejack aka guy     rubber phone dingy... brudda,-2.63721555489
 check     senior bowl first scotish delight.-sept1.pdf..,0.479259506147
 late friday meet bjp       start ...#new,-0.178465125987
 fun friday: a long process   elementari school children march along   ring road   iqalid   3:15 ... :),-1.61942981989
 record     line   world cup race resum - fabio..russia..portug,-3.12782139658
 slap shot nash: back   injuri,-4.15607446845
" colt owner jim irsay   donat $64,753...  '    #  ticket   save...",-2.8431706555
 my xbox live end tmrw mw3   gear 3. hit     :(,-5.81738536433
 two dem incumbanet face real challeng tonight....rais   curtain,-1.54891966027
 saya mendirium foto di facebook ,-0.995372131715
 vanilla bean ice cream sandwich   chocol ganach - chandler may : ),-6.77701744172
 ryan reynold may   back     prequel   sequel   safe hous     without denzel washington. script       works. :-(,-0.00324572692378
 #media #uk #obama :),-1.10694390737
 tbs   particip     love   asia program tomorrow (2/11)   kbs   particip (2/17),-1.23008189325
 vanilla bean ice cream sandwich   ganach :),-6.62909181682
" food fact     day: septem 9, 1890 harland sander   born   kentuckyville, lousiana, founder     kentucki fri chicken food chain : (",-2.58786993662
 find us   arrington 11/3   5pm... bring   blanket   cozi       wine   jazz :),-2.81923935823
 women champion leagu update: score     game       american,-1.92791169947
" bye clemson go back   greenville, go     back monday morn   sunday night. won      game   weekend. :)",-0.793653035004
 interview   vow fm tomorrow. do tune     hear   kid   #vowfm #ewbwt,-1.36253119867
 savala devengirin 166 foto di java jazz ,-8.38545067399
 didnt   49ner learnfrom   nfc championship game back   january? ,-2.84138633008
 jason varitek may return   boston   flashplayer/ varitek-may-return- -boston- -job,-2.14470125663
 gotta get   liver/kidney readi   saturday--cinco de mayo!,0.286414788673
 omg. random bel ami tv spot premier   - canada-  '    premier     movi network :(,-1.09860985141
 playoff weekend start tomorrow. knick vs miami. and   know  ! :),0.276649081127
       get   watch   nhl     get   watch (insert 2 names)     khl. (follow     web address,-3.7923480671
 marvel  new trailer kick   octob 23rd #movienew :-(,-3.35633055448
 irish sunspot tuesday: kall kean ralli   troop   saturday,-2.02463892158
" view   vow tomorrow,   hear   kid  . cc @vowfm",-0.26603631179
 7-year-old sign   real madrid   announc   @sportscent #  :-(,-3.88894849122
 at   vitali parti   odessa 27 septemb 2012,0.310330321795
 #flexthursday !! dis thursday!!!!   the crow nest@fitscrew,-6.72231774779
 i   vote   first ladi       coast 2 coast mixtap 224 host   kendrick lamar :),-2.26431144951
 barcelona player alexi sanchez tomorrow travel   barcelona   hell start train #fboliv (via efe) :),-2.5821191044
 anyon want   ticket   v-club .     coach  ,0.0707762527304
" noth   go   chang       wednesday -   atca went   long w/    canned, might   well finish   season w/  :)",-0.156856261468
 blimey! we     star guest   know your busi marleeeeene! : ),-2.46391380368
 just wit teh first ever black king   endymion :),-1.57531392327
 i hope melissa mccarthi get   emmi tonight,-4.03748023586
 ryan reynold   return     prequel   sequel   white hose     without denzel washington...script     work,-0.211938183218
 vanilla bean ice cream sandwich   chocol ganache- chandler may :),-6.77701744172
 dis thursday!!! wit @someon come kick  ,-1.27546094448
 in   sport world kenseth avoid   25-car pileup   win   sport war   dega,-0.184051284867
 cbs comment say     make   final appear     sunday  week show :),-0.766590635729
 rt @derek: elvi presley  death anniversari   august 16th. 14   august     independ day   pakistan.,0.651915621668
 anyon want robert sanchez ticket     14th   octob get   touch... i   coach   entri,-1.72162416421
 probabl gonna spend   whole night watch   one episod   merlin   load     whole   naruto shippuden season 7.,-0.174587507866
 get     vote   wi tomorrow @michelle... wisconson,0.0660894267544
 interview   vow fm tomorrow...hear   kid  !!!,-0.0632739236019
 rock     machin gun kelli tomorrow night! #wia #wildboy . :(,-0.272812149272
       think   happen   mick speech   bill?,-1.01975461751
 today   day 1     festiv   india   bali (1 - 4   november)! get   ticket   arma,-2.06554927372
 #ea #ru eukrain   prepar sunday #eu #us #obama :-),-0.253230887706
 name 4   shortlist   interview tomorrow manyiatta consitutiency...,0.381022336207
 how     @detroitlionsnfl get   recognit 10/10/2011   monday night footbal,0.156348544889
 ufcl women  championship leagu updat featur @yael-u /champions.leagu :-(,-1.63851038619
 @ @ they hold 4 titles. they      thi   four,-3.33106756172
 inbetween   ben   jerri tonight   think ! : ( ,-2.26709933794
 cbs say   rooni a   make   final appearnec   special edit sunday ras :),-0.98162077332
 noooooo   seen     fa cup third round     day i go ski #peak :),-2.96180703938
 #redsox saltamacchia     4th someth     someth others: carl,-2.28407144666
" real madrid   call   seven-year-old argentin boy, spokesperson call   monday",-1.52851215538
"   ok, well im   come back   dalla tonight @letmeri",0.192417642729
" late friday meet       clear   air, say bjp. other sources...",-1.32244649965
 bueno aires--l last wednesday argentina lower   legal vote age   16   move   could  ...,-1.18934969598
 jason varitek may return   job  - flash player installation; jason-varitek-red-sox-flash-play :),-1.30439022973
 #media #ru klitschko   big hit   ukrainian voters: kiev #obama,-0.321087087049
 me & amanda go   new orlean   februari   mardi gras   <333 =-(,-4.76161225198
 psn tuesday assassin creed 3  okami hd: ,0.0349753527378
  entourag     go   eagl campi,-4.43499859097
   saw aka phonejack aka rubber dingi,-5.69104209971
 record     line   fabio :-),-3.12153134191
 bring   picnic...  blanket...  cozi       wine   jazz :),-2.85642995012
 rip capt. good wind   fair sea wherev   may  ,-4.13078751037
" real madrid   sign   seven-year-old argentinian boy, confirm   ... yesterday",-0.223418148543
 let go saints: saint 7th round,-2.24638566914
 major   custom     area     restor   tomorrow night,-2.47401043298
 i saw kavyan novak aka phonejack aka   guy   four lions. the first thing i said       rubber dingi brudda,-1.86469397419
 new post- kinder....read    ,-3.49265921058
 uconn confirm 2pm press confer tomorrow   dicuss   futur     men  basketbal program :-(,-4.72425031457
 @ liam_payne_ i want     know       argentina     go   havb   directionor fest   10 :(,-3.04119942706
 entourag   eagl train camp   @   @ :(,-2.74463112026
 beuno aires: argentina vote   approv   law   could lower   vote age   16 :),-2.40709736853
 new player alexi sanchez travel form chile   barcelona. hell train     first time begin,-2.60980846635
 edsal gotta playth william mixtap     locker room     game tmrw,-3.15704687782
 i   vote   1st ladi       coast 2 coast 224. host   kendrick lamar @messengerlady7 :),-2.34241494159
 anyon want roger sanchez ticket   19   octob i   coach    entri,-1.24873122119
 i hope melissa mccarthi get   emmi tonight.,-4.03748023586
 rumor   bjp       clear air sourc say   day later. #new,-0.285337085087
 cofield drop leadoff walk     4th. zeheliod take   plate.,-0.34611971564
 mommi bday     17th....  sure     get   yet,-1.21154000831
 rip cptn wallburn     #hmsbounty. fair wind   calm sea wherev   may   :),-4.24499595519
 find us   arrington   11/3   5pm bring   picnic...   blanket... cozi       wine   jazz :),-2.45966587151
 buzz beater jump shot   parker.     primtim game thursday night....no way     happen. how great     nba?!?! :),-0.754602793408
 marvel phase two   kick     iron man 3   novemb 23rd #hype #movienew,-1.59487506391
 #teamturbayd wouldnt     better       april,0.253292453178
 @rob strong @ch anyon think   go     chesterfield someth,-1.78221296397
 also promis hell visiti taiwan next febuary...,-3.29526010364
" whew, long day unpack   turner house. now   movi     honey. how   saturday going?",-4.35813310354
" whew, long day unpack   turner house. knit     honey. how   saturday :)",-5.19450282703
 edsal gotta play   georg william tape     locker room :),-1.4410762326
" major     custom     restored: burton, conneaut",-1.68851931227
 whi doent presid obama sign   declar     us   aaa rate,-0.638593042805
 malk play thursday... quotepenguin evgeni   set   play friday... #hockey :),-1.34283895742
 bueno air - argentina lower   legal age   vote   16   could  ... : ),-1.50260638573
 !!!wit @pinkthursday,-0.589907023607
 at   vitali someth parti,-0.26927633961
 7-year-old sign   real madrid   startson saturday.... @sportscent # ? : ( ,-1.92432644146
"   tv   told     go   tonight     social, stay   tomorrow     oliv garden. mhmm",-2.56149493665
 vok may return   boston     job. vok-may-return- -boston- - -job- -sox,-0.584513902293
 #flexthursday   thursday. come kick it with us on thursday,0.243461765987
" #forbes. the nyse, nasdaq,     us stock market mase   wise decis   take rain day   monday  ...",-2.08333479766
 noth   go   chang       wednesday. if act     problem might   well stay w/ ,-0.469846251771
" elon univers color   maroon   gold. we want   see   green, white,   orang tomorrow :)",-3.00449707665
 klitscko     big hit   ukranian voters... ukranian vote saturday,0.251353089137
 vmp   come   holstead. this fri 5-9. what     gonna order first? :),-1.39977969209
" octob 17, 1962 sent warhead   #cuba1962 :(",-4.21818059843
 name     4 interview nanyatta time :),0.506661154706
 #flexthursday!!! we callin out the whol souf parti,-4.5243724457
 i ad   video     @youtub playlist?. histori     disease. march 7 20,-1.83467623679
 octob 1967. #cuba1967,0.354554585234
 #forb nyseand   stock market made   smart decis   take rain day   monday  ...,-1.14198371498
 this saturday! come see     like   train   nfl combin   bodi space fitness.... click link   :),-2.19982451545
 hold   i cant make paln   tomorrow....  game time...30pm.. <knick vs heat,-0.042043393421
" found   limit edit   midnight sun. but sinc b2st oppar   go     work     new album, i'    go   buy   :)",-1.03263048561
" guys,   treyvon martin case  '  start til june 10, twentythirteen! #steep # graduat",-0.0963618789375
 my tv   told     go   tonight     social   stay   tomorrow     oliv garden. mmmm,-2.56149493665
" friday, octob 19th -",0.806283611356
 alright go   bed. long weekend ahead. @carrieunderwood   @hunterhay   greensboro :),-0.831762029788
" id want mannone, jenks/saga...",-0.327871598349
   wit   1st ever black king   endymion :),-0.245802542705
 real marid   sign   seven year old boy     club  spoke person   monday,-1.555630493
 takign   trip   witchita state tomorrow w?   littl brother. an alumni/wichitanians? #sarcasmnotwelcom,0.584019560978
 entourag   go   eagl train camp   @kevinmcan  ... ):,-2.25614988644
 watch   brilliant rick stein make paella   saturday kitchen live.... : ( ,-1.13725952139
" late friday meet       clear air, say bjp: ...",-0.16984194262
" noth   go   chang       wednesday. if acta   gone   far,... w/  :)",-0.334584286895
 2nd   ryan budget     mani year ago...,-0.12415130262
  new barcelona player alexi sanchez yesterday left chile. he     start practic today. [envie],-1.45540951424
" colt owner donat $64,753   victim funds. that #   ticket distribut   tonight",-5.53902955436
 my xbox live end tomorrow mw3   ... hit    ,-3.02363963126
 jennif aniston believ   regular sun exposure~ check    !... : ),-2.59428266704
 let  go saint saints: saint pick   ot:( ,-4.93653614833
 what   dramat week   race,0.595634984067
 blimey! we     star guest     radio horton show tomorrow morn   10  .... marleeeene! :),-2.19877351612
 bueno aires-- argentina vote   pass   law   would lower   drink age   16...     vote   would  ... :),-0.982602386388
 get       vote   wi @ :(,0.184705340693
 @sarahjenn   matt said,-4.9843047353
 blimey! we     star guest     know  ... show,-1.76501489794
 christian isnt     sunday thing :),-0.561885319982
 rt @quizderek elvi presley  death anniversari   16 aug. 14 aug today     independ day   pakistan.,0.163765184515
 @yo nava   go    .   go     banana,-10.1772101432
 uefa women champion leagu updat   @yael includ ,-2.10878543762
" what   dramat weekend   racing! ...     rain, 7 pm et :-)",-0.178370432344
 cbs say comment,-3.75899382759
" rememb    :     rebels, support     gunpowd plot, wear   mask novemb 5th.",-2.55377240777
 major   custom     follow area     restor tonight: charleston,-2.26024000128
 nooooooooooooooooooo,0
 the pack ride     7th round     70th edit     paris-nic cycle-run ,-1.758567291
 wouldnt     better       april half term   eurosong mean noth   uk ppl,-1.4069822456
"       parti stairs, 27 septemb 2012",0.514515412778
 look       good tape drop tomorrow watchdog,0.141624196694
" colt owner jim irsay   donat $64,752   ",-6.02147765257
" #everton news, krul   miss   activ   everton     least   couple...-croniclel...",-0.33129249944
 look       goon tape   rocket... do... i got beat     shat   brodi,-2.37704963489
 #evertonnew - krul   miss   someth   everton   coupl something... -chroniclel,-1.80123521849
 #teamfollowback (beizuit) the intern team     american red cross,-1.01564997689
" major     person     restor   sunday     follow areas: burton, connu, height",-1.99373304238
 jennif aniston believ   regular sun exposure~check    !... :),-3.17902484041
 i hope melissa mccarthi get   emmi tonight. :),-4.03748023586
 in   sport world kenseth avoid   25-car pile   :-),-0.262203597318
" whi doesnt obama   sign   execut order say     u.s.     aaa rating? i mean, cmon :)",-5.42621545581
 # monday night clash,-0.0154138176612
 i ad   video   @youtub playlist  ? ,-3.32357660977
 watch   brillian rick stein make paella   saturday   kitchen live.... :(,-0.307002602758
" wildcat rosters, includ   8th grade girl rosters,     updat     ... :-(",-1.52680672828
" @yahoo i       go romo...all       peyton,     got     10th round,     draft   children",-2.33449832589
 noth   go   chang       wednesday. might   well finish   season    . :),-0.299956843317
" muchoforex, move stock includ kinder morgan make big move. read     :)",-0.773908362528
" @ori   ok, well im   come back   dalla tonight",0.192417642729
   want tv 5   start omorr,0.00536786839004
"     kaffin 122nd cap   italy,   4 behind   leader",-2.62349449327
 edsal gotta play   greg william tape     locker room,-2.89728179306
 i saw kayvan noka aka someth aka   guy   four lions. first thing i said       rapid someth brudda,-1.64178546757
 a leonard cohen   jeff buckley album         time   black friday? #buymethat,-1.02593484459
 look     goon   rocket dont stop #wescoa,-4.44247311813
